"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","GFP-A","Ratio: GFP-A_mCherry-A","mCherry-A","Time"
195486.500000,179648.000000,71313.921875,173170.859375,92848.000000,122231.242188,7240.149902,262143.000000,947.719971,2.271062
64119.500000,84929.000000,49478.214844,46799.757813,38817.000000,79013.554688,18.690001,262143.000000,12.160000,2.272109
146347.500000,134097.000000,71523.070313,83783.710938,48577.000000,113033.937500,66.750000,262143.000000,123.119995,2.272109
102997.500000,117669.000000,57364.671875,91924.539063,64769.000000,93013.125000,1043.079956,262143.000000,1784.479980,2.272109
96589.500000,107703.000000,58773.566406,153613.109375,101715.000000,98974.476563,264.329987,262143.000000,2193.359863,2.277342
69517.500000,76413.000000,59622.035156,119097.125000,75769.000000,103012.437500,393.380005,262143.000000,2156.119873,2.277342
136972.500000,152654.000000,58803.765625,61315.660156,42638.000000,94244.171875,70.309998,262143.000000,5303.279785,2.279435
130630.500000,150789.000000,56774.707031,59298.027344,40481.000000,95999.500000,2057.679932,262143.000000,12183.559570,2.280481
145067.500000,139899.000000,67957.195313,113737.546875,66351.000000,112340.492188,5188.699707,262143.000000,574.559998,2.280481
161977.000000,164333.000000,64596.429688,93944.835938,57881.000000,106369.421875,2680.679932,262143.000000,415.720001,2.281528
143520.000000,152893.000000,61518.363281,94093.468750,61945.000000,99548.140625,5159.330078,262143.000000,4038.639893,2.281528
117924.000000,128361.000000,60207.281250,84168.187500,59401.000000,92861.164063,642.580017,262143.000000,2213.119873,2.282575
139643.000000,93784.000000,97582.132813,72047.281250,28156.000000,167697.500000,391.600006,262143.000000,1717.599976,2.283621
187771.500000,167728.000000,73367.546875,179220.187500,107648.000000,109109.085938,2254.369873,262143.000000,3608.479980,2.283621
139784.000000,135896.000000,67411.000000,151290.203125,89560.000000,110707.398438,59.629997,262143.000000,3982.399902,2.284668
64444.000000,85980.000000,49120.746094,58206.890625,51852.000000,73567.976563,422.750000,262143.000000,1356.599976,2.287807
197597.500000,143082.000000,90505.789063,177263.968750,82990.000000,139982.765625,117.479996,262143.000000,96.519997,2.287807
162417.000000,145110.000000,73352.359375,131036.476563,72786.000000,117984.328125,445.889984,262143.000000,1575.479980,2.287807
215245.000000,160478.000000,87901.742188,147034.234375,59914.000000,160831.109375,113.029999,262143.000000,1252.479980,2.287807
133694.000000,132772.000000,65991.101563,173479.687500,104368.000000,108933.429688,997.690002,262143.000000,1662.880005,2.289901
124432.000000,135544.000000,60163.312500,130815.757813,87084.000000,98446.804688,2041.659912,262143.000000,5088.199707,2.290947
132139.000000,137137.000000,63147.515625,70539.617188,47137.000000,98073.375000,12.460000,0.000000,-13.680000,2.291994
163190.000000,142070.000000,75278.523438,120935.867188,77922.000000,101712.648438,168.209991,262143.000000,240.160004,2.293040
171177.500000,173288.000000,64737.828125,113170.617188,79116.000000,93745.250000,5138.859863,262143.000000,4228.640137,2.293040
106786.500000,105096.000000,66590.171875,60353.570313,36028.000000,109784.937500,388.929993,262143.000000,3927.679932,2.293040
145458.000000,153904.000000,61939.492188,87765.570313,58340.000000,98591.093750,1894.809937,262143.000000,3879.040039,2.294087
136296.000000,132605.000000,67360.164063,94010.695313,53885.000000,114337.664063,3265.409912,262143.000000,3746.800049,2.297226
135541.500000,148672.000000,59747.960938,108365.507813,71424.000000,99432.156250,3334.829834,262143.000000,4242.319824,2.297226
150419.000000,156103.000000,63149.714844,92158.609375,55111.000000,109591.679688,817.019958,262143.000000,17.480000,2.298273
147707.000000,158668.000000,61008.687500,72881.210938,48172.000000,99151.859375,3236.929932,262143.000000,2999.719971,2.298273
132825.000000,139753.000000,62287.175781,98057.531250,64585.000000,99501.406250,2376.300049,262143.000000,4693.759766,2.300366
148160.500000,150131.000000,64675.828125,63832.578125,40055.000000,104439.687500,6948.229980,262143.000000,11328.559570,2.301413
123823.500000,126284.000000,64259.109375,75681.148438,48552.000000,102155.210938,604.309998,262143.000000,1887.839966,2.302459
114059.000000,132788.000000,56292.519531,66925.328125,50212.000000,87350.000000,1496.089966,262143.000000,4926.319824,2.303506
137869.500000,155725.000000,58021.613281,73484.625000,57565.000000,83660.000000,157.529999,262143.000000,5570.799805,2.306646
97164.000000,102625.000000,62048.621094,117046.570313,82609.000000,92856.273438,1079.569946,262143.000000,2181.199951,2.307692
103352.000000,114270.000000,59274.320313,50180.871094,37178.000000,88456.976563,98.790001,262143.000000,343.519989,2.308739
162721.000000,164814.000000,64703.746094,105128.578125,63646.000000,108250.414063,1243.329956,262143.000000,560.880005,2.309785
110657.000000,120734.000000,60066.070313,87265.390625,64010.000000,89345.804688,3029.560059,262143.000000,1358.119995,2.310832
105270.500000,122745.000000,56206.015625,71204.445313,51485.000000,90637.179688,1253.119995,262143.000000,946.200012,2.312925
210484.000000,155069.000000,88955.750000,154496.875000,56537.000000,179088.156250,731.580017,262143.000000,968.239990,2.313972
145852.000000,158401.000000,60344.046875,76281.007813,54417.000000,91867.468750,702.209961,262143.000000,7285.359863,2.315018
82276.000000,97504.000000,55300.707031,63809.437500,46320.000000,90280.992188,239.410004,262143.000000,1105.040039,2.316065
180802.500000,162457.000000,72936.671875,109124.679688,57245.000000,124929.609375,3332.159912,262143.000000,1778.400024,2.318158
106455.500000,117931.000000,59158.894531,89865.078125,62415.000000,94358.695313,97.010002,262143.000000,3787.079834,2.318158
131751.000000,138832.000000,62193.398438,76070.968750,46308.000000,107657.148438,1849.419922,262143.000000,3679.919922,2.319205
142156.000000,149595.000000,62277.050781,92822.546875,60731.000000,100166.609375,352.440002,262143.000000,1063.239990,2.320251
151158.500000,149400.000000,66307.390625,105926.906250,71448.000000,97161.921875,2124.429932,262143.000000,708.320007,2.322344
177271.000000,171201.000000,67859.601563,190046.140625,112113.000000,111092.062500,1267.359985,262143.000000,734.919983,2.322344
148049.000000,162246.000000,59801.414063,75828.890625,50310.000000,98778.023438,3161.280029,262143.000000,6078.479980,2.323391
145947.500000,161615.000000,59182.722656,75959.718750,54091.000000,92031.875000,302.600006,262143.000000,57.000000,2.325484
147498.500000,163800.000000,59013.808594,100865.476563,65496.000000,100927.078125,72.979996,262143.000000,1707.719971,2.327577
174251.500000,108908.000000,104856.828125,167073.468750,66024.000000,165838.593750,9548.809570,262143.000000,14981.879883,2.330717
143930.500000,120837.000000,78060.773438,179591.312500,79125.000000,148748.140625,1669.640015,262143.000000,1633.239990,2.331764
99154.000000,119148.000000,54538.535156,73554.937500,53016.000000,90925.320313,347.989990,262143.000000,2430.479980,2.332810
148798.500000,158244.000000,61624.191406,101872.960938,64692.000000,103202.046875,1286.049927,262143.000000,404.320007,2.332810
141326.000000,149733.000000,61856.378906,63897.550781,44241.000000,94654.054688,914.029968,262143.000000,1307.199951,2.333857
65247.500000,75576.000000,56579.605469,58287.878906,43980.000000,86856.625000,403.169983,262143.000000,1583.079956,2.333857
203008.500000,167889.000000,79245.015625,151953.250000,83685.000000,118998.742188,471.699982,262143.000000,4641.319824,2.334903
156735.500000,149669.000000,68630.226563,137962.453125,84085.000000,107528.187500,2875.589844,262143.000000,2964.000000,2.336996
161703.500000,168853.000000,62761.101563,113774.039063,73681.000000,101196.992188,633.679993,262143.000000,402.799988,2.338043
190784.000000,133800.000000,93447.085938,111622.906250,54840.000000,133393.859375,2285.520020,262143.000000,4905.799805,2.340136
114267.500000,116221.000000,64434.437500,150186.609375,98041.000000,100393.000000,463.690002,262143.000000,6055.679688,2.340136
118208.000000,116537.000000,66475.710938,117628.625000,78877.000000,97733.296875,809.010010,262143.000000,881.599976,2.341182
106156.500000,120759.000000,57611.218750,84137.039063,60647.000000,90919.664063,47.169998,262143.000000,151.240005,2.342229
135771.500000,148511.000000,59914.222656,88563.898438,61327.000000,94642.226563,561.589966,262143.000000,4859.439941,2.342229
178187.500000,159720.000000,73113.546875,179580.640625,98504.000000,119477.351563,363.119995,262143.000000,2729.919922,2.342229
127060.000000,121855.000000,68335.351563,171290.281250,102235.000000,109802.718750,1644.719971,262143.000000,3661.679932,2.343276
143696.000000,154505.000000,60951.179688,98504.304688,65149.000000,99089.437500,312.389984,262143.000000,87.400002,2.345369
147664.500000,151187.000000,64009.085938,105893.085938,68771.000000,100911.859375,98.790001,262143.000000,271.320007,2.346415
136539.500000,146802.000000,60954.578125,86608.570313,60418.000000,93945.171875,337.309998,262143.000000,84.360001,2.348509
166615.500000,177553.000000,61498.898438,78434.812500,51429.000000,99949.515625,84.549995,262143.000000,1535.199951,2.348509
117752.500000,126909.000000,60807.570313,78273.718750,57561.000000,89118.437500,24.920000,262143.000000,31.160000,2.349555
200539.500000,134956.000000,97384.015625,129742.414063,51084.000000,166447.406250,713.779968,262143.000000,587.479980,2.349555
179653.500000,166534.000000,70698.914063,106437.765625,60534.000000,115232.867188,4839.819824,262143.000000,3845.599854,2.353741
147075.500000,155314.000000,62059.703125,93674.281250,63734.000000,96322.812500,2419.020020,262143.000000,4722.640137,2.354788
166418.000000,131821.000000,82736.218750,153777.750000,77097.000000,130718.171875,2534.719971,262143.000000,5579.919922,2.355835
93450.000000,109935.000000,55708.726563,54411.039063,39663.000000,89904.500000,108.580002,262143.000000,658.919983,2.355835
140104.000000,143930.000000,63793.902344,168994.093750,100030.000000,110718.757813,1909.939941,262143.000000,5193.839844,2.357928
175745.500000,141393.000000,81458.468750,100371.531250,50721.000000,129688.859375,3029.560059,262143.000000,6895.479980,2.362114
137665.000000,105401.000000,85597.039063,71434.070313,35033.000000,133631.250000,588.289978,262143.000000,7243.560059,2.363161
142242.500000,149600.000000,62312.867188,113933.351563,73808.000000,101164.328125,170.880005,262143.000000,311.600006,2.363161
76150.500000,85920.000000,58084.253906,65659.750000,46676.000000,92190.367188,98.790001,262143.000000,3066.599854,2.364207
90467.500000,88061.000000,67326.937500,70454.179688,43005.000000,107366.242188,51.619999,262143.000000,132.240005,2.364207
179052.500000,130488.000000,89926.921875,136788.546875,63708.000000,140713.484375,168.209991,262143.000000,1361.160034,2.368393
195920.500000,179866.000000,71385.617188,140058.406250,88730.000000,103447.171875,486.829987,262143.000000,269.799988,2.369440
118158.000000,124306.000000,62294.683594,110819.234375,68050.000000,106725.187500,3170.179932,262143.000000,4803.959961,2.369440
144837.500000,150223.000000,63186.531250,110254.085938,73167.000000,98755.070313,50.730000,262143.000000,36.480000,2.370486
113843.000000,125559.000000,59420.785156,67883.859375,46867.000000,94924.718750,414.739990,262143.000000,1800.439941,2.371533
122771.500000,127653.000000,63029.878906,94575.851563,60753.000000,102021.679688,2878.260010,262143.000000,1444.760010,2.372580
198807.500000,154281.000000,84450.125000,124661.406250,66205.000000,123401.710938,315.949982,262143.000000,5798.040039,2.372580
